User ID,Heart Rate (BPM),Blood Oxygen Level (%),Step Count,Sleep Duration (hours),Activity Level,Stress Level
4134,77.93675733482405,99.0676373390759,8028,6.614799904858036,Seddentary,5
1418,69.05858943073387,97.6309379835583,19215,5.7352500324197315,Sedentary,2
4561,73.65840764459172,97.16845086943673,1424,7.448680584772695,Highly Active,5
4065,71.60267669956232,100.0,343,6.849409870193006,Highly Active,4
3182,78.54420140929575,100.0,20171,7.210528171310017,Actve,5
1200,65.79732762131938,99.88366106005785,16218,5.064869419306278,Highly Active,2
3977,67.40229905855266,97.39335207790754,12283,4.266500725942315,Seddentary,4
4119,49.17741529590679,93.57159171339238,453,5.462778122563456,Sedentary,3
1502,80.04863676023686,99.90685985839434,1692,5.833417505835631,Active,4
3454,67.252431084307,97.79977972676272,19571,5.066163249054267,Highly Active,3
3146,57.180742071364186,97.68595397390412,3495,4.768744988189237,Highly Active,4
3731,64.4304570606055,99.13879466230158,7373,6.479991628045297,Active,1
2570,68.72444585895444,100.0,2992,5.488131501454205,Highly Active,4
1960,86.26012731752924,98.53932811098862,1203,3.08756038228468,Seddentary,3
3660,93.44505489584634,98.72611217202196,5135,3.8263117567977583,Seddentary,2
4840,75.24887879046642,98.5809261937223,17249,6.825785787271773,Sedentary,1
2028,89.47016187546078,98.1166015276522,9485,8.18889568697907,Actve,3
3814,62.889202158957715,100.0,7208,7.6027899386011555,Highly Active,2
1397,60.68525638276526,100.0,2924,4.288912580313359,Highly Active,4
3842,91.06263529288398,98.6337287188812,12827,8.577232386961175,Highly Active,4
1392,90.57892673522362,95.24520065229726,2963,5.675509493666846,Highly Active,3
1206,86.86575833160546,98.05698059375466,7001,8.158331550105242,Actve,2
2038,81.69775150066978,98.99750865789532,5391,6.685071149386853,Active,4
2881,81.46814335252458,95.94900071082628,2135,7.674778899633203,Actve,2
2484,74.37464051511083,96.7496088488571,2817,5.540783778974028,Seddentary,5
4646,88.76339715679534,97.66975400696256,13826,6.456353840543829,Highly Active,3
1863,56.133555621574075,100.0,515,8.28805715452407,Sedentary,3
2020,94.05699291129704,98.41265918105562,5896,5.546161546930425,Seddentary,1
3532,69.20884528454692,100.0,6459,4.453028953662619,Highly Active,1
4478,80.33609411434321,96.93440683473744,1026,7.591030383062162,Highly Active,1
2059,66.14762391319609,97.5160435029794,5806,5.121265137921359,Highly Active,5
3572,79.23837660728759,97.4090224707776,10664,6.164875694143121,Actve,2
4910,74.14594932977909,96.54644482563802,5670,4.18048162964046,Highly Active,1
2722,54.43357220645869,98.7018509348468,4189,5.891945395410191,Highly Active,4
4314,77.94414386144683,99.0942067577891,9995,6.654850175960306,Highly Active,5
2819,61.22960336610643,96.69180138284256,5857,3.4363723019945125,Actve,1
3604,63.59647174795203,98.76671182209762,5248,5.737647903680929,Actve,4
2597,48.29069569280374,100.0,4330,5.854305801115332,Sedentary,1
2643,82.69826021357441,94.83913327002664,2269,7.4825163261372225,Actve,3
4627,87.00529730355206,98.9396183616329,6608,5.379426201444249,Sedentary,2
2354,78.20169113983798,96.5997326529015,26745,6.712643346138789,Highly Active,5
2496,89.77260997496602,98.83911860696458,14351,5.891270361606108,Sedentary,1
2400,91.27837160351666,92.93868315508352,18580,4.965617825434963,Actve,2
2768,107.24725531203876,98.53953864551968,1789,5.833310182953129,Highly Active,4
2479,70.04625716505899,96.58308973515491,17870,4.47317008767848,Highly Active,5
1317,68.90513658046484,96.86642399951526,7537,7.569560060432488,Highly Active,3
4296,72.66890386041234,99.6792098276783,6446,9.74793149233802,Highly Active,5
2257,71.88306593741711,97.66808372912126,4219,6.398450545295098,Actve,4
4898,87.284667869019,98.39044954301858,2704,7.726007179079694,Highly Active,5
4304,55.223480532530665,100.0,1995,7.970859235883354,Highly Active,3
2136,87.20828473069304,98.43586377313358,5266,6.699068563123942,Highly Active,1
3489,76.73042364199841,97.004110266247,5080,8.765432868819229,Active,2
2291,97.4579425314772,99.80964940042944,1551,6.934471743375855,Seddentary,1
4581,76.85518906792677,97.43613245380318,140,4.52541427377608,Highly Active,4
4878,40.73686036070599,96.7319199931854,6165,5.533187095483114,Active,1
4458,45.7517813648615,97.36307445335171,14739,7.803102859787511,Highly Active,3
4184,81.75173761372798,99.84518679228611,6480,8.619396255538014,Highly Active,2
1698,94.11247920889946,98.11743077197389,23888,8.619994048068182,Seddentary,5
3160,84.53835599599404,96.98896336577762,2712,6.263040228574056,Sedentary,1
1641,66.91860561763559,98.58284666183096,888,6.698795540632846,Highly Active,5
2589,80.62025927143733,99.53886825795104,2361,4.668037558619413,Seddentary,2
2661,93.33493808328602,100.0,1684,3.931969638631375,Actve,3
2153,80.92770929360034,98.39173390125852,4114,7.482213295004548,Actve,4
2733,99.13821216950998,95.95240549036134,2762,4.996536701449671,Actve,3
4510,73.04915795344284,98.89500782553816,6753,7.151364486203832,Highly Active,2
1202,89.21141358470769,99.12318800307747,2518,7.278189135215216,Highly Active,1
4255,67.10640488449445,99.060168914615,2699,8.328238982121865,Actve,3
1766,75.32464442013261,96.06040154986012,8040,6.367496384344239,Seddentary,4
4908,78.12127296383603,97.50413937524776,7584,7.392546637143738,Highly Active,5
3931,68.9440900100706,97.60510069461758,10067,8.237226710034687,Seddentary,5
4681,87.15418680451967,100.0,2934,4.876891512948527,Highly Active,1
3799,73.53478955308174,95.53420517620124,1411,6.940241344743527,Seddentary,5
3191,73.82250891754592,96.66416803307278,2131,6.265889796784242,Seddentary,5
1608,94.0587090788299,97.51540346371272,6863,7.49426211291001,Active,1
4420,84.14566133455067,94.9794918334994,1200,5.548902580482257,Actve,2
3811,76.2745809239158,97.8094231995255,20661,7.897333594924938,Actve,3
4002,73.41531178797482,96.7286987855947,1032,8.38454066366215,Highly Active,3
2955,70.61612961689812,97.06624286665922,14769,3.143186363957323,Highly Active,2
2986,108.79967905293258,100.0,941,4.277555905832022,Active,4
2534,94.28075784786434,100.0,763,8.379675282695928,Seddentary,4
4219,96.25660636342646,95.90760825153376,2937,7.775770078778461,Actve,4
1488,81.79567375681529,98.91312200480846,6180,6.334952824601891,Highly Active,5
3976,65.98943797048962,98.3342177644893,15143,5.861739392600007,Highly Active,4
2959,69.28405870258473,98.85052269960352,1127,7.858334594522809,Highly Active,3
1640,76.40488315822438,99.35001383086907,1112,4.718301609759859,Seddentary,3
2969,92.25936014569184,98.5075212297378,8400,6.111287725041643,Active,1
4369,50.092930052949384,97.20898095750384,21,3.5091680995849868,Seddentary,4
2634,69.18866099820603,99.64330064409197,4616,7.079535527359775,Highly Active,2
1262,49.65589769492589,99.1307593739581,32242,5.146944415247891,Highly Active,3
3191,71.55301238920812,96.0016863849322,523,4.48297094741149,Seddentary,1
3393,79.70565869942118,97.9768994062728,1455,6.847237560439174,Active,4
4643,76.66007414446139,96.29430788616963,12189,5.575068389841927,Sedentary,4
3944,104.75930681422176,100.0,4877,4.427398757185029,Highly Active,2
2327,57.90978038747263,97.03664130495255,3744,8.161440688256556,Highly Active,2
4723,82.7246173834564,97.2392164680478,2424,8.423136080647023,Sedentary,4
2183,70.3512897712962,99.86570335802412,451,3.691085280143967,Highly Active,2
4304,101.69417360602516,97.76542781512596,3127,5.68404653127135,Seddentary,4
3863,102.02087121412944,95.66511322858508,5564,7.700364893614957,Actve,4
4191,103.55451405850194,99.03560474376792,2040,8.629838481591595,Actve,3
2696,90.31568560189127,97.18740382324926,5262,4.136731249397264,Highly Active,3
2648,79.36093123445607,97.80240841059586,3656,4.714884186406232,Highly Active,2
1253,55.24171087552287,98.98554006786212,17415,9.55858980689601,Sedentary,5
4298,69.59568617079961,96.8588243761468,6978,4.9558699105751,Seddentary,2
4183,90.78285581640051,97.04016907034018,25673,7.592640750686208,Sedentary,5
3557,76.9791036138773,96.72349140062695,6252,8.312756590032729,Sedentary,4
1098,56.802182448170406,97.07853669820324,12576,7.562736843404894,Highly Active,1
3961,90.87774885523184,98.3897263486072,3787,5.395046107760103,Highly Active,2
1877,68.11716587717633,98.65398754371532,1507,5.9769645598759915,Highly Active,2
1337,80.2807726642774,94.86021373966511,6740,5.34969338458782,Sedentary,4
1956,81.77820362272324,95.9545980000844,8218,4.723974793133707,Seddentary,2
2603,79.96234087947957,97.17770201369277,12588,6.685939322677909,Highly Active,1
1815,95.33421566060946,96.38001064287474,18314,9.77514894856655,Highly Active,5
2919,75.96139804234822,97.0638192027948,27177,4.084188999912776,Highly Active,2
4104,61.745746384879894,96.02645508749995,1878,7.464264098582396,Sedentary,5
1954,100.4041006055486,96.21719579135718,166,5.164515835588585,Highly Active,3
4954,83.24940487632044,100.0,21080,5.046277853772979,Actve,2
4446,93.37550042668862,97.86181385069152,8560,6.08907031030744,Actve,5
3797,90.79593359633532,99.67539741114334,952,6.433513800146428,Sedentary,2
3085,66.7872061889043,96.98416014361096,6257,7.6385620580813,Actve,4
1562,88.72407337315356,97.9230506740148,1886,7.5593104975224445,Actve,2
3485,55.43502376632047,96.59292648824842,17067,2.7461831945055044,Highly Active,3
1959,40.63527842438362,99.7958383334652,6372,6.9200399391052185,Sedentary,5
2504,84.79902905562923,98.7886517844832,2051,5.717870695684265,Active,3
1452,67.35964595814927,99.20527353686444,15507,7.343445079727398,Active,3
4900,89.56943398188272,98.79105026422484,16799,6.793376680795596,Seddentary,4
1658,65.17326635318395,97.36138267146116,960,12.140232872862926,Active,3
4583,74.52867150144087,95.65726754790072,4475,8.426367171528689,Active,1
4243,76.46784230578722,94.31635260742252,6645,5.55805725641502,Seddentary,4
2243,100.63037307140917,94.88549787486598,8875,6.368616078348943,Seddentary,4
4963,50.14892318783245,98.10802998540348,1429,5.734795907857717,Sedentary,2
2768,84.50501911872837,98.28801623519831,3202,7.709691097875732,Seddentary,1
1180,77.25286255732789,97.74317462107324,7088,5.90397330709016,Seddentary,2
4170,64.87204996029539,99.76064039934944,22325,6.842500601683245,Active,4
1699,84.3353369731331,98.9776385081046,516,5.494940281090253,Active,4
2139,83.2234157962652,96.43272106513024,22529,7.984250955737493,Seddentary,1
3300,85.01459813270009,94.94724213801028,8437,8.400586640838291,Seddentary,1
1980,78.50438060481238,100.0,17060,7.010430540748135,Actve,3
4662,69.32433637909124,97.33193179557064,16538,5.174522194392308,Actve,5
1127,57.13377252472738,100.0,1391,5.430468934954143,Sedentary,2
3065,72.40983994456006,97.71724252937808,5743,6.091179398041944,Actve,5
3613,62.723134900289374,100.0,1405,4.782359788169964,Actve,5
2346,61.09049677612202,96.0022157060111,5816,6.530959855482499,Active,5
3733,93.5888299419525,99.97961185386568,1994,7.719777041294872,Actve,2
1625,58.39976962762413,97.0592288564923,5117,6.576734643031471,Sedentary,3
2686,65.37592573415077,100.0,17980,9.200329588140814,Sedentary,3
4009,104.56923809271402,98.7380799642534,4552,5.758267510009601,Highly Active,1
4710,83.07939874744844,100.0,14540,8.029940815773237,Actve,1
3537,54.50988125744609,99.24428304643529,17170,5.468370505754391,Highly Active,1
1784,81.58257452901702,95.7025572755818,19256,8.546206808600758,Highly Active,3
4175,102.60681781886848,96.13584084566466,14073,5.694682809540513,Actve,3
1245,60.35141281778513,95.78564904550493,1663,7.039380390825302,Sedentary,5
4247,80.55573957007549,99.4170779322588,6463,5.893210842808426,Highly Active,5
1537,54.636645803168776,97.01295215068367,37,2.543125916526708,Highly Active,2
3455,72.57790774472498,94.87020238461054,25519,5.533159612561786,Highly Active,4
1524,70.24072626211674,99.1522326926447,6167,8.48802060011029,Actve,1
2529,66.88798962441649,99.50705616257014,16346,6.0066200523672535,Sedentary,1
3950,86.75955489356986,98.31963472217646,45,6.943644621121176,Highly Active,1
4896,66.51288808146879,98.78388635434864,5783,5.561494356403591,Active,2
1019,57.23703305045103,96.43567052036268,2701,9.063211053996527,Highly Active,1
3368,92.91609485131386,99.22442940612056,5149,6.637870154301945,Highly Active,4
3559,101.77474135021232,96.96874894782296,15685,7.255007991647504,Highly Active,2
2166,77.77160352429384,97.39266612813056,3639,5.6211449408879774,Actve,5
2115,60.61236855609999,98.80721432024556,44035,7.378131632857535,Highly Active,4
1833,78.8806524083719,92.10938897000044,2274,6.833725883961385,Sedentary,4
1853,48.54972672282992,98.30343811193404,2483,6.061518155654656,Active,3
1050,59.84554313122224,95.77209406293927,7294,6.635660877271784,Seddentary,3
4769,64.16361003418177,99.13401680817933,4627,7.454676287038913,Active,4
2148,77.54681657849541,98.29490822522826,2471,8.637998651342457,Highly Active,1
3361,40.0,99.80674292873618,2321,4.659567121161923,Highly Active,5
4413,75.23223771824719,99.94598945212311,28540,9.102739112901306,Actve,3
4854,93.8391894815748,97.66371597050936,2158,6.245473864914585,Sedentary,2
3491,94.46649538836888,100.0,2297,8.391825569034259,Highly Active,4
3311,86.2600834565007,94.88148722249396,1630,6.519925917309197,Actve,2
2595,80.53328252325272,97.66015623222629,2994,6.019490862396862,Sedentary,1
4051,113.80923855634816,99.38093261735088,7218,4.775940020691342,Highly Active,4
4691,73.65677826734475,100.0,2044,2.302539358236169,Highly Active,4
1991,81.6677113898496,98.70500131863668,5696,7.916725303123822,Active,4
3931,67.09142141525423,98.80000483248064,29198,8.107258041919664,Active,4
1046,64.91446702965898,94.62020821687295,19922,8.79939420999062,Seddentary,4
3870,66.61253477782058,98.25505584867336,824,5.186616198642542,Active,5
4891,58.04841668914976,99.29912917581854,2024,4.635697767400901,Sedentary,1
1268,67.07903981598056,95.70866429758432,9156,6.23472192124303,Highly Active,2
1369,62.29056688404348,97.90103441386673,5357,2.760674815288893,Active,4
1656,70.14153081709635,99.11024226956916,11081,6.674976590630971,Active,5
1119,93.63478301407152,96.14997548246554,28877,8.751100781593573,Active,1
2810,90.09665984854928,96.69599761068528,4514,7.384173446276812,Seddentary,3
2012,71.21791576333115,99.3053328561071,5078,6.602083663832942,Seddentary,2
2664,51.019513115272346,98.815768356703,2138,6.594477144078191,Active,5
4822,70.03361533314123,98.37026255384892,3828,6.626744053962054,Seddentary,2
4709,63.295241088413015,95.42142474713592,1205,5.790775779093288,Active,3
2141,81.8486973170443,96.17876182442365,6551,6.431477727529356,Active,2
1559,81.99182428874795,94.99039015821796,7966,8.1548161845922,Active,1
4672,63.36607856265783,96.34699363702052,611,5.316181581621833,Actve,5
1487,88.6674431681947,100.0,236,7.356938086844615,Sedentary,1
4308,95.51144361391694,100.0,1114,7.014375820400543,Seddentary,4
2212,78.7828298743865,100.0,7649,4.979128470869535,Active,3
1703,84.98656591256214,97.6064565768402,23514,5.05509273782773,Sedentary,4
3908,58.57994585918769,100.0,22,6.551798353446188,Actve,1
4147,67.86986186191679,98.5913217915186,1098,7.308261640129812,Highly Active,5
4157,75.80677688824906,98.3240077842388,12091,5.651313455188798,Active,1
4356,79.5756187167555,96.79356842844308,5707,7.898964694854552,Highly Active,3
3141,69.00954763024116,93.34772523278208,3493,8.196004895249926,Seddentary,5
2773,72.17465660286149,95.6398350068811,544,10.39685873160814,Sedentary,2
4059,70.98125727970893,99.86492464694068,5875,7.829596493472229,Highly Active,1
1452,103.0687337749588,96.04984685790347,4338,6.938457281831062,Active,5
2227,74.92573089807127,96.94283950848369,592,8.38822360637744,Active,4
3959,55.955598570566174,99.00894869383778,684,5.380211330553097,Actve,5
3521,70.85724319858261,97.63671861145484,260,8.415817075307402,Seddentary,2
4325,65.54859189675865,98.44129876414894,7705,8.676190167557353,Highly Active,1
1356,74.39502684603261,99.43804285286016,12164,5.8359781501940695,Highly Active,4
3569,47.1170729399165,98.3996064443328,5693,5.412909444503609,Seddentary,1
4294,99.2184714113539,98.19159774407966,7783,6.772837704260928,Seddentary,2
4977,92.75178040833464,96.74536041186964,16185,8.424639817631041,Active,4
3489,69.5892942070573,100.0,692,6.4098126928768355,Highly Active,2
3816,81.79270870634728,94.84099737457508,9641,5.661064470442455,Sedentary,3
2782,71.29975701532456,97.5754439578604,8711,4.491366396462975,Highly Active,3
3305,47.81161285772594,99.47242018661208,101,8.860837987478922,Active,2
1496,76.39052052452338,100.0,5800,6.8492660854154055,Seddentary,1
4546,86.89054424481353,99.55565105804727,5313,6.938889294419237,Seddentary,2
1851,75.94915529865197,94.01908978789528,2537,6.186706759318011,Highly Active,2
2687,73.41930383284264,100.0,8340,5.32750174826698,Highly Active,2
2931,64.10074950097355,95.3914126633234,5437,7.333716799398738,Sedentary,1
3737,66.78687905332342,100.0,6799,7.28333326161226,Seddentary,4
4746,98.7804505826807,98.1675750088119,527,7.522744720645496,Seddentary,5
1956,73.41705961902113,99.94408154179044,1399,5.258041611216743,Highly Active,2
4498,81.57124922395818,96.71399778346462,8198,9.20004913412504,Highly Active,3
2636,74.63525917838975,98.8141892999326,11616,9.075876033219489,Seddentary,1
4913,84.63247027482345,100.0,5067,6.253645761472411,Active,1
4627,85.1852411406574,100.0,787,5.978834571633047,Active,5
1011,50.60422688243216,97.44141836392726,12131,6.682626434715893,Highly Active,1
4969,70.69515123809879,95.34826270148773,7858,8.097747419467385,Seddentary,2
3082,80.05074046452094,99.55912391010722,799,6.077601072302927,Highly Active,3
3896,101.08919164158868,98.12772287031136,7073,7.028662680665685,Sedentary,5
1775,75.59546467772378,95.01014826270462,8359,10.474965653500968,Actve,1
3652,84.37444609190376,97.04050896380797,11315,10.018971561631194,Active,1
4017,86.63040753330878,93.88652249816434,5744,5.225082286814381,Active,4
2625,51.10850259033754,97.71971605378162,2266,5.782392447051694,Sedentary,1
1417,77.03786774329332,100.0,3433,7.721412463566437,Active,3
4267,61.42509009758801,92.61458642343896,6512,5.855440508900086,Highly Active,4
2516,72.45762043789193,99.8811048196112,658,5.331658564512416,Sedentary,1
1412,66.41272790182259,98.03210505105122,1044,9.459479889846357,Actve,1
1728,80.34735437675272,98.24913690006298,19351,6.6473156081492935,Active,4
3786,94.58563354822988,98.60317249913447,9414,6.230977808120623,Highly Active,1
2122,65.38487184692261,94.00625883366402,4600,4.77031186813517,Highly Active,5
1977,80.29511718949401,100.0,499,5.223450632479991,Sedentary,5
2687,93.39420620126558,99.56882432030343,7500,8.689342069541565,Active,4
4261,69.31065279620798,98.21906056820018,11858,7.124443431212451,Active,3
1036,79.59252148146686,98.29391876929694,11073,6.285477722788426,Seddentary,5
4851,77.72625811137894,96.32870842957132,7895,6.664515982637879,Sedentary,5
4440,64.99411913991457,98.69847368917868,12323,6.9157581345813215,Seddentary,5
4766,45.67405435917739,97.23888288012846,12976,3.880701626027509,Active,1
3264,88.75751003607547,96.9226392909058,5630,10.076560499482635,Actve,2
3914,74.3372310423497,92.28816656981756,2482,7.45563119856827,Actve,5
1872,65.64789874364286,97.6535922783235,3012,8.152968547897606,Seddentary,2
2821,86.0169519798763,98.98518903564292,501,6.334608974207552,Actve,3
1595,98.1967052357239,98.9595719017276,34893,6.762740270166582,Active,4
1728,55.23333243105579,99.77030559691984,7033,5.786440930322486,Highly Active,4
2365,68.4411317517042,97.6828353052838,5415,9.244615530895189,Actve,1
1396,111.50843670080312,99.50845377024731,2590,5.777513540346276,Highly Active,2
1698,64.67372517100183,100.0,13838,5.076913273259405,Sedentary,5
4090,99.2960862357647,100.0,2887,6.740510816943254,Sedentary,3
3224,89.64015846590634,95.01805663491452,790,9.30968725036104,Highly Active,4
1395,68.31216301750268,96.12665783202904,2649,6.228370461015725,Active,4
4986,86.98247151410226,100.0,2667,4.436677434898357,Actve,1
3782,50.33931545767725,95.77314726689696,1273,6.511893320665924,Actve,1
1143,66.99661578373365,98.8880975199649,2614,7.8264954185903886,Seddentary,1
4096,99.2215247526562,97.18809186103852,8051,8.290348022588542,Active,4
3938,63.48100280104428,99.52471270207012,11452,6.2163939115024105,Highly Active,3
4636,71.12527595139625,98.05132501674258,5989,6.8476608217084065,Sedentary,1
2167,88.12822462745079,100.0,1680,5.817611129098285,Sedentary,5
4764,78.34352180633107,94.93448067419426,7895,6.91490227979764,Actve,2
2209,77.94325667004271,100.0,3571,6.641762276114232,Active,3
3982,81.48972051943477,99.56514578912709,2092,5.959087636575745,Highly Active,4
3445,69.73704040851815,97.94914500290882,493,5.614000110332544,Highly Active,2
4234,53.508899888536995,97.93146679657168,1214,9.24947436654092,Actve,1
2238,60.28381826410627,98.2065407548734,8355,6.216215766959406,Highly Active,2
1732,69.78303959468428,97.26175083453704,6451,5.612118947815827,Highly Active,2
1234,40.5770595670415,100.0,9593,6.1260976626106025,Sedentary,5
4914,85.61859176490218,97.01141041644122,7422,5.761582512457403,Actve,3
1953,67.52289664523776,95.3949609703441,9131,8.171125951520139,Active,4
2542,52.402947605516346,100.0,1134,5.987513954072966,Seddentary,4
2416,102.60851062707164,98.05729824184576,13247,6.848700498872609,Highly Active,3
3842,86.64978364788661,98.68177196501613,2339,6.652368464964656,Actve,1
2217,51.55038893733891,98.80186921786942,1751,4.871580833274166,Highly Active,1
2540,73.27844899283231,100.0,9594,7.977611133311722,Highly Active,5
4236,71.18461118741531,99.2324893345832,14595,6.856817686990011,Highly Active,5
2519,70.45026788512303,98.27347272815403,240,5.765793408662,Highly Active,3
2365,57.28205588240432,98.67173550391132,312,5.981439479926719,Highly Active,3
2324,65.94272762668824,98.9465074799659,28790,7.584352037536407,Seddentary,2
2827,76.092624069535,98.78243804222036,2701,7.564724230435707,Active,3
4141,48.62675995193187,100.0,1994,7.255106390908756,Highly Active,3
4323,68.88441845654665,96.06699875389008,6455,4.675668438200629,Highly Active,1
2810,101.46802686117243,98.5849346498683,687,6.243045662767054,Seddentary,4
3492,61.19562524003797,97.74857035588109,728,8.743230443719524,Active,5
1038,80.15587070831619,98.13112022487044,1254,5.589760297628317,Actve,1
1850,72.35162920175601,96.95083813055584,3694,7.046497234282882,Sedentary,1
1652,88.97665898287691,98.95658868993624,1947,7.31857134705217,Active,5
2243,64.85899149945568,100.0,3150,6.581370207505964,Highly Active,3
4709,66.35259994607264,100.0,19031,6.388634513315963,Sedentary,4
2384,79.49971804143865,96.95110210746031,3161,4.679523832630281,Seddentary,2
2958,111.34003313308531,98.39953627034,11061,6.522840442019325,Highly Active,4
4072,62.30266604962683,95.71710326196892,1932,8.640418500688519,Seddentary,3
3434,77.890760152346,96.05558231495024,8837,4.562336668570721,Highly Active,1
1189,75.61659726120179,98.12487095977522,19920,7.83915151709163,Highly Active,2
2214,80.38266573890701,97.3555500283421,3764,9.49329466095907,Highly Active,3
4480,100.69558924625584,100.0,3111,8.018685753148164,Sedentary,5
1823,70.06152250264543,97.281980469923,0,2.494171838826327,Actve,5
1684,86.77732286924598,98.69694540497396,2045,7.969569421823638,Seddentary,2
2852,52.630165732074,100.0,3223,8.3936112694395,Seddentary,2
1814,75.89778045891494,100.0,6061,4.330744624320489,Actve,3
1079,75.92391662375533,99.24843014907432,89,8.193792563859265,Active,5
2252,59.39522553382013,95.25613934056544,5931,7.086230289741136,Highly Active,4
2699,63.13137783903935,94.57959665053448,7942,6.79372014104919,Active,5
2250,97.06234309046911,97.40009226850412,1199,5.350370575591903,Actve,2
2682,101.04729005762948,99.98624046520334,17025,8.557677588814162,Highly Active,4
2555,59.304825978656766,97.68642645574516,9916,5.627270096923265,Active,5
4512,81.01363821932866,97.59212016428306,5343,7.328971010448177,Active,5
3094,64.82514420913905,96.08906711781005,14046,3.9327004706395616,Seddentary,1
4376,106.97742701698544,100.0,856,8.380401536332485,Highly Active,2
2549,91.4747785043054,100.0,8385,6.4787746703383275,Seddentary,1
