User ID,Heart Rate (BPM),Blood Oxygen Level (%),Step Count,Sleep Duration (hours),Activity Level,Stress Level
3317,76.95659337983253,98.6161095830068,1392.3105217738678,5.463284333002888,Sedentary,5.0
4934,68.48889181446559,97.93977886187646,1095.3378772114831,6.859884216816134,Active,9.0
1815,71.64829086090947,96.80491907344874,4586.044328798531,6.040399919060085,Sedentary,9.0
4342,65.222719273255,97.55307152771054,2205.4787957210165,10.373567261347176,Highly Active,4.0
1455,76.73815113829926,94.3024504799376,674.3650390053248,7.081894958676389,Highly Active,10.0
4533,48.69171889861817,99.04517538205448,1707.6988371982557,8.856211394753263,Sedentary,8.0
4798,79.73192298408621,98.99650465502316,5148.380815351019,8.727118503133312,Highly Active,10.0
2275,73.51992099919377,100.0,2078.408788105279,7.137004744087928,Sedentary,9.0
2016,87.62148625159087,99.22451076734932,1900.2930606862524,6.4387418991911245,Sedentary,9.0
4773,70.44503588445043,97.61730184183337,6785.191985166476,5.151511516990889,Highly Active,3.0
3343,84.03342652423316,98.9734316518969,8185.114412708236,5.597203452787953,Active,1.0
4796,83.2803785473649,97.36306549811862,1932.542626949882,7.760553060485513,Active,6.0
3767,72.91402277273573,96.65776603380088,4472.486342798441,6.904472998463502,Active,6.0
4820,80.29323472179179,93.21914653312186,10124.295006162718,5.5363251457819045,Highly Active,10.0
1337,54.86000605122267,98.77628474345023,8196.119301806662,6.188868739068484,Highly Active,4.0
1878,95.12348222971352,98.99749752313352,502.6582550612419,6.994175947492631,Sedentary,9.0
1791,72.3252647864868,100.0,8993.134821714695,6.14274577608632,Active,3.0
4993,59.20747694018303,98.69426496850762,1384.3563063142203,6.417811276247835,Active,2.0
1763,99.65307299113516,95.59658917585436,6963.015193033687,6.527310833422338,Active,7.0
3235,77.06835233367562,98.44328703246288,2336.0913961347014,4.9125741606794975,Active,2.0
1379,70.54823343388225,99.7947541952559,2738.3515639736934,7.0452135187462535,Sedentary,1.0
1492,70.46467123031033,99.91706621087498,5178.966242150083,6.700942653968059,Highly Active,4.0
4112,75.02968227011456,97.1316693156662,9720.336711646423,7.622609473868736,Sedentary,2.0
2180,85.8368660629435,93.79926728944456,4828.115252487318,7.637279093784636,Highly Active,10.0
1064,61.1524062710546,98.67071422587948,9821.21381815547,6.310912758751652,Active,6.0
4910,77.34780701952718,97.40257093962528,11875.902858549824,7.236044873875793,Sedentary,9.0
3568,74.53213745540943,98.95516141732875,2662.7096863553606,6.249454675431915,Sedentary,7.0
2367,68.76188373904637,97.2803980607483,4605.831296112485,5.793858376827125,Active,4.0
2152,67.38743157053432,100.0,12144.917463685497,6.900527747560983,Active,4.0
3027,81.53346713105508,97.61892652659957,12477.43599192999,4.92071693287113,Active,10.0
2495,89.84118985474154,92.90617322866449,12089.514024854365,6.1333751255786995,Active,7.0
4134,77.93675733482405,99.0676373390759,8028.70324132417,6.614799904858036,Sedentary,5.0
2162,43.85677975100486,99.26840701915177,3686.664098492036,6.307210944457424,Sedentary,9.0
2522,110.37436411299208,99.23093185164451,24477.521605096616,7.883614775842309,Sedentary,9.0
3640,74.86797763642983,95.37734528539282,219.67129297418225,4.696693032339106,Highly Active,6.0
1391,68.84966037503412,96.22980352542878,3376.380229370476,7.742313111452674,Highly Active,7.0
2698,74.12758955245374,100.0,2566.598644639498,5.722153000379814,Active,10.0
1418,69.05858943073387,97.6309379835583,19215.95329005997,5.7352500324197315,Sedentary,2.0
3336,62.71943844859027,96.7611326079194,733.2722927664666,7.819089459744227,Highly Active,9.0
1378,84.21830058362573,100.0,6922.490068391064,6.0976959273196805,Active,10.0
2796,72.77180576789344,95.94128721003888,8826.963924500315,7.420672731221867,Sedentary,8.0
4561,73.65840764459172,97.16845086943673,1424.894925005786,7.448680584772695,Highly Active,5.0
3278,40.0,100.0,1137.2002831156026,5.976296083423835,Highly Active,8.0
4065,71.60267669956232,100.0,343.0916221502297,6.849409870193006,Highly Active,4.0
3088,58.85087469385456,100.0,1211.1066507295318,5.774156108593483,Sedentary,7.0
3182,78.54420140929575,100.0,20171.34806777914,7.210528171310017,Active,5.0
1200,65.79732762131938,99.88366106005785,16218.367282531884,5.064869419306278,Highly Active,2.0
3996,67.86687621901916,98.66197385965624,3182.272720604454,7.1604398353347145,Active,9.0
3977,67.40229905855266,97.39335207790754,12283.013042428483,4.266500725942315,Sedentary,4.0
4104,59.17030455395178,95.51981294088422,11717.29329451687,5.380883658255592,Active,6.0
4119,49.17741529590679,93.57159171339238,453.1507140658315,5.462778122563456,Sedentary,3.0
1502,80.04863676023686,99.90685985839434,1692.9884987824223,5.833417505835631,Active,4.0
3454,67.252431084307,97.79977972676272,19571.85332662096,5.066163249054267,Highly Active,3.0
4645,50.01718423919689,96.28539144812147,9426.989695233093,7.908739343333504,Active,9.0
1804,80.07038245875742,100.0,5052.601964654232,5.318184083631053,Sedentary,8.0
3146,57.180742071364186,97.68595397390412,3495.231803282522,4.768744988189237,Highly Active,4.0
3731,64.4304570606055,99.13879466230158,7373.27081184073,6.479991628045297,Active,1.0
2570,68.72444585895444,100.0,2992.639169880838,5.488131501454205,Highly Active,4.0
1960,86.26012731752924,98.53932811098862,1203.0536892067316,3.08756038228468,Sedentary,3.0
3660,93.44505489584634,98.72611217202196,5135.54707282312,3.8263117567977583,Sedentary,2.0
3690,66.44446027771292,100.0,864.858764245684,6.646291719541397,Active,7.0
4840,75.24887879046642,98.5809261937223,17249.389643712,6.825785787271773,Sedentary,1.0
2028,89.47016187546078,98.1166015276522,9485.0927453832,8.18889568697907,Active,3.0
4289,78.742697240681,99.02819961493528,982.5958999288506,8.943408350875643,Sedentary,10.0
1502,76.55317711240352,95.89435393764604,578.6813094922654,7.764433702650757,Highly Active,10.0
3814,62.889202158957715,100.0,7208.581212278144,7.6027899386011555,Highly Active,2.0
1397,60.68525638276526,100.0,2924.5642136479955,4.288912580313359,Highly Active,4.0
3842,91.06263529288398,98.6337287188812,12827.679181612068,8.577232386961175,Highly Active,4.0
1392,90.57892673522362,95.24520065229726,2963.370846914196,5.675509493666846,Highly Active,3.0
1206,86.86575833160546,98.05698059375466,7001.169617774577,8.158331550105242,Active,2.0
2038,81.69775150066978,98.99750865789532,5391.3241890110785,6.685071149386853,Active,4.0
2881,81.46814335252458,95.94900071082628,2135.861915396345,7.674778899633203,Active,2.0
4625,77.00389865347886,96.90902721525266,2820.499045246861,5.192240973327088,Highly Active,6.0
3939,83.43108250771836,97.03001616927098,20076.65648348576,7.644700900619749,Sedentary,10.0
2484,74.37464051511083,96.7496088488571,2817.701132956113,5.540783778974028,Sedentary,5.0
4646,88.76339715679534,97.66975400696256,13826.856789699084,6.456353840543829,Highly Active,3.0
1863,56.133555621574075,100.0,515.8120845964711,8.28805715452407,Sedentary,3.0
4312,74.13282595925108,97.3091042146599,9683.386786190753,3.851434094768687,Highly Active,7.0
1563,96.87299788219896,98.09282329847017,3984.396589580426,5.284399794605395,Active,9.0
2020,94.05699291129704,98.41265918105562,5896.811976710864,5.546161546930425,Sedentary,1.0
1095,59.53872048734594,95.89695059952784,1235.5387046898709,7.537609190324735,Sedentary,9.0
2757,47.01249601309016,95.77689365442752,8609.031145202363,4.865952173453847,Sedentary,10.0
3532,69.20884528454692,100.0,6459.176948949807,4.453028953662619,Highly Active,1.0
4478,80.33609411434321,96.93440683473744,1026.4035068138812,7.591030383062162,Highly Active,1.0
3278,87.70431462503394,99.72999703491654,30988.40542353572,3.3896973033629685,Sedentary,6.0
3796,76.03854179443313,96.87815609549824,19440.578006932505,8.082705695430972,Sedentary,7.0
2678,81.64139370583213,100.0,1776.277368075498,4.569632159105675,Active,9.0
4242,64.46343898436206,97.05209741624992,14562.845594002065,5.828423437068083,Sedentary,10.0
1540,74.7147103561669,97.89234394297232,2175.8840329085815,4.747244645575727,Highly Active,6.0
2059,66.14762391319609,97.5160435029794,5806.604228113778,5.121265137921359,Highly Active,5.0
3572,79.23837660728759,97.4090224707776,10664.4594291484,6.164875694143121,Active,2.0
4910,74.14594932977909,96.54644482563802,5670.085910553414,4.18048162964046,Highly Active,1.0
2722,54.43357220645869,98.7018509348468,4189.36091984426,5.891945395410191,Highly Active,4.0
4314,77.94414386144683,99.0942067577891,9995.609870892891,6.654850175960306,Highly Active,5.0
4157,85.58153620111287,95.72513479569672,4559.680890651018,7.201927707147318,Highly Active,6.0
2819,61.22960336610643,96.69180138284256,5857.687403447742,3.4363723019945125,Active,1.0
3625,93.62761732737324,97.84183559322965,13075.542912738212,5.781740937390867,Highly Active,9.0
3729,66.05490978376272,98.16278419366635,8396.27663876368,3.4195731170806924,Highly Active,9.0
3604,63.59647174795203,98.76671182209762,5248.071248881397,5.737647903680929,Active,4.0
2597,48.29069569280374,100.0,4330.065941300634,5.854305801115332,Sedentary,1.0
4060,79.03199138812126,98.67265782984332,948.8592351388507,7.443713844750055,Sedentary,8.0
3693,102.23987279219072,95.99049154062146,406.121882385743,7.960138195142298,Highly Active,8.0
1795,80.50125062928394,99.38964933719836,21369.886287510155,4.967314685694361,Sedentary,7.0
2051,63.987252548147126,99.96330382285716,1445.0940352366893,6.941393558707121,Highly Active,10.0
2643,82.69826021357441,94.83913327002664,2269.1803950084222,7.4825163261372225,Active,3.0
4627,87.00529730355206,98.9396183616329,6608.305534832591,5.379426201444249,Sedentary,2.0
2363,92.40997848102624,100.0,12318.803171980628,7.659508233956084,Highly Active,7.0
4869,56.475342544468255,96.70362930760268,12534.283530798715,6.703951063176151,Sedentary,10.0
2981,98.29589655063174,99.39471152536328,12389.194829463397,6.089815399849071,Active,7.0
2354,78.20169113983798,96.5997326529015,26745.048356271254,6.712643346138789,Highly Active,5.0
2663,101.29791837767972,97.40637863389956,401.20215224931144,4.12969732447451,Active,9.0
2529,77.33382320797311,96.23824719309764,3574.00856978084,6.710695886778446,Active,7.0
3038,83.65144555208543,99.24567736500396,17140.380483773857,5.231294950506776,Sedentary,8.0
4419,60.77058106824265,99.53060892875864,4409.0750191821335,6.5432423081348325,Active,6.0
2496,89.77260997496602,98.83911860696458,14351.714500877504,5.891270361606108,Sedentary,1.0
4302,58.84630533905789,99.188750781023,124.69929669321468,6.932588320017508,Highly Active,9.0
3237,79.03167962975238,99.44856181562344,4913.4483807742145,8.2878040546915,Sedentary,7.0
4296,68.54190336153539,100.0,17898.02674672559,6.690708383729154,Highly Active,10.0
2408,73.67842679662235,96.84998229396838,2119.881586791321,8.000678574238497,Sedentary,8.0
2400,91.27837160351666,92.93868315508352,18580.73436669752,4.965617825434963,Active,2.0
2306,69.67466234905753,97.18215971113278,59.59396646014253,8.650519801546139,Sedentary,7.0
3680,91.58512481845912,97.19876802490182,575.5159769806193,4.9809033117447115,Highly Active,10.0
2768,107.24725531203876,98.53953864551968,1789.6429357418062,5.833310182953129,Highly Active,4.0
2282,76.82582986410395,100.0,2472.0184722046174,4.127010372564056,Sedentary,10.0
4430,73.86205360509949,98.0269822347912,4597.652883874285,4.808233903821763,Active,9.0
2479,70.04625716505899,96.58308973515491,17870.587343756924,4.47317008767848,Highly Active,5.0
1648,105.88722289128762,97.82079124349929,9650.252814923097,8.734771438787751,Active,10.0
1317,68.90513658046484,96.86642399951526,7537.441440355186,7.569560060432488,Highly Active,3.0
4748,52.16283521684334,98.11613797012116,1600.092568073076,6.985249957758299,Highly Active,6.0
4296,72.66890386041234,99.6792098276783,6446.067825522555,9.74793149233802,Highly Active,5.0
4890,80.35309969976838,97.78038196478796,1113.485230583091,3.8113712537147086,Highly Active,6.0
2257,71.88306593741711,97.66808372912126,4219.551786515372,6.398450545295098,Active,4.0
2998,81.38305189044041,98.4141491407052,12618.046919269944,5.258330128100462,Active,8.0
4898,87.284667869019,98.39044954301858,2704.809696406755,7.726007179079694,Highly Active,5.0
4445,72.1130399479186,95.56106113808868,294.37273740538797,5.664921451739373,Sedentary,9.0
4743,113.84469522503318,97.70704559930444,336.76500377009444,8.388950360490332,Sedentary,10.0
2495,74.91815067280284,99.15525685346988,4663.163287935217,6.214264019717763,Highly Active,6.0
4304,55.223480532530665,100.0,1995.2498160248033,7.970859235883354,Highly Active,3.0
4763,76.71408989893025,98.82701176596868,229.7360910196363,6.1466783954782915,Highly Active,7.0
2136,87.20828473069304,98.43586377313358,5266.778763707192,6.699068563123942,Highly Active,1.0
2853,87.32325259770354,100.0,1032.1529396360056,7.3778645542752574,Sedentary,6.0
3489,76.73042364199841,97.004110266247,5080.816673610879,8.765432868819229,Active,2.0
1563,67.79119956133154,100.0,1822.287355807002,6.604977936316917,Sedentary,6.0
2291,97.4579425314772,99.80964940042944,1551.834305368265,6.934471743375855,Sedentary,1.0
4581,76.85518906792677,97.43613245380318,140.04816182779095,4.52541427377608,Highly Active,4.0
4878,40.73686036070599,96.7319199931854,6165.127154683073,5.533187095483114,Active,1.0
4457,80.52490497981967,95.93703252771866,1565.8665209210412,6.744326130189821,Highly Active,8.0
4458,45.7517813648615,97.36307445335171,14739.259474568633,7.803102859787511,Highly Active,3.0
4184,81.75173761372798,99.84518679228611,6480.438710370166,8.619396255538014,Highly Active,2.0
2636,113.80797364258152,93.6540351088064,5690.050291343851,4.908980148216912,Active,8.0
4696,95.40519232575896,100.0,4917.924746296592,5.260072629398884,Sedentary,6.0
4152,65.10809432213114,95.9351257134144,24409.67651168888,7.240419186558927,Active,10.0
1698,94.11247920889946,98.11743077197389,23888.20728812537,8.619994048068182,Sedentary,5.0
3160,84.53835599599404,96.98896336577762,2712.7481243433176,6.263040228574056,Sedentary,1.0
2781,70.99739187269046,96.19289560633511,10479.524853926308,6.587561613388724,Highly Active,8.0
1641,66.91860561763559,98.58284666183096,888.838963563419,6.698795540632846,Highly Active,5.0
3267,61.39891555044546,99.07805970797835,10615.741291973283,5.7963947985404705,Active,6.0
2589,80.62025927143733,99.53886825795104,2361.361217985293,4.668037558619413,Sedentary,2.0
1854,68.7485508416751,94.42641879831385,2388.9040241426683,8.089944185815268,Sedentary,6.0
2759,77.51771754116675,97.1139988803455,4954.036228893475,6.7313797852991755,Sedentary,6.0
4296,88.91651836557264,99.24301649908789,3486.85119170833,5.677729090219002,Sedentary,9.0
3432,68.37437443783315,99.94165204492973,877.6025539654142,11.007690206138836,Active,7.0
4474,84.67649664301247,98.50499378273386,6293.921563111183,6.495746917345917,Active,8.0
2661,93.33493808328602,100.0,1684.1967526532555,3.931969638631375,Active,3.0
2153,80.92770929360034,98.39173390125852,4114.951912916812,7.482213295004548,Active,4.0
2076,85.49349922277315,99.0562240966715,1838.7474736644951,3.7376873048020935,Highly Active,10.0
2707,81.03959246727018,96.3294701439148,13643.081515781116,7.199017778404964,Highly Active,8.0
3777,75.24393052033672,99.45274148819882,2887.6572809366257,7.159196759938225,Highly Active,10.0
2695,87.55707506577178,95.38846794311286,15293.043546078896,8.569830220834548,Active,10.0
2733,99.13821216950998,95.95240549036134,2762.6861972978936,4.996536701449671,Active,3.0
2439,87.82487110834097,96.46482389392008,1384.8645997730123,6.059506321548279,Sedentary,8.0
1835,72.48805972603434,97.2853957009126,5669.93458022816,7.798633988482986,Sedentary,8.0
4510,73.04915795344284,98.89500782553816,6753.103317602651,7.151364486203832,Highly Active,2.0
1202,89.21141358470769,99.12318800307747,2518.153359276865,7.278189135215216,Highly Active,1.0
4255,67.10640488449445,99.060168914615,2699.317389237802,8.328238982121865,Active,3.0
1122,59.63442204468844,95.97640651743512,1897.427566789096,6.166775540630666,Active,8.0
1400,82.0338509383178,98.73580290394337,18456.71629015052,8.694089344289967,Sedentary,6.0
1766,75.32464442013261,96.06040154986012,8040.997067538851,6.367496384344239,Sedentary,4.0
4908,78.12127296383603,97.50413937524776,7584.237507153758,7.392546637143738,Highly Active,5.0
3931,68.9440900100706,97.60510069461758,10067.958299781503,8.237226710034687,Sedentary,5.0
4681,87.15418680451967,100.0,2934.706319019208,4.876891512948527,Highly Active,1.0
1197,70.80010396788272,99.68220960518204,1201.2717958945605,7.9165247231180444,Sedentary,7.0
2930,89.03820109316358,98.71957580643488,6611.8159429057305,9.557593340315586,Active,7.0
4582,94.1847962349098,99.1799226861542,5999.853094719829,6.104159987016725,Highly Active,9.0
3799,73.53478955308174,95.53420517620124,1411.1013250424623,6.940241344743527,Sedentary,5.0
3191,73.82250891754592,96.66416803307278,2131.349261970395,6.265889796784242,Sedentary,5.0
1608,94.0587090788299,97.51540346371272,6863.649647743216,7.49426211291001,Active,1.0
4272,92.38263235498088,98.23302267121346,6655.925677277766,3.2251994561256536,Active,10.0
2147,90.47138531466224,100.0,5663.408412169656,4.384430886802476,Sedentary,7.0
4397,65.12297022096843,100.0,11798.837289764846,6.539781019871101,Active,10.0
3511,99.54965587211085,99.14228252605908,2265.719894165272,3.4948123745338755,Highly Active,10.0
4420,84.14566133455067,94.9794918334994,1200.5650835895508,5.548902580482257,Active,2.0
1659,73.40463003855304,100.0,2312.2644527645007,5.772357727665753,Active,8.0
3811,76.2745809239158,97.8094231995255,20661.816490178862,7.897333594924938,Active,3.0
4002,73.41531178797482,96.7286987855947,1032.699193044019,8.38454066366215,Highly Active,3.0
2955,70.61612961689812,97.06624286665922,14769.9686807646,3.143186363957323,Highly Active,2.0
3450,93.45902668898124,99.1848627823492,1591.620186667354,6.320777494229365,Highly Active,7.0
2986,108.79967905293258,100.0,941.7045391907012,4.277555905832022,Active,4.0
2534,94.28075784786434,100.0,763.7085869563406,8.379675282695928,Sedentary,4.0
1146,77.04467380743166,99.60607910978584,699.84884531877,7.05647523573525,Highly Active,6.0
4219,96.25660636342646,95.90760825153376,2937.930568134513,7.775770078778461,Active,4.0
3911,80.2923989669115,100.0,5191.835334148895,5.8313131909421285,Sedentary,7.0
2734,111.27437730796458,100.0,1569.0744029953853,5.331613056579806,Sedentary,6.0
2843,70.2758473425965,100.0,18887.485573410384,5.645862299052107,Sedentary,9.0
1488,81.79567375681529,98.91312200480846,6180.309543894715,6.334952824601891,Highly Active,5.0
3976,65.98943797048962,98.3342177644893,15143.704770158522,5.861739392600007,Highly Active,4.0
2959,69.28405870258473,98.85052269960352,1127.9115952534762,7.858334594522809,Highly Active,3.0
2663,69.87908438629395,99.27694966646722,1084.2616808128023,10.49906566073934,Active,10.0
3598,93.54355059163152,100.0,13129.916353280463,7.373841466358962,Sedentary,8.0
3385,78.1204799532266,95.60353500132042,5875.005716641654,3.579133029271691,Sedentary,8.0
1640,76.40488315822438,99.35001383086907,1112.1237078729782,4.718301609759859,Sedentary,3.0
2802,60.391737208238794,100.0,184.5370455575955,5.888491187644686,Highly Active,10.0
2969,92.25936014569184,98.5075212297378,8400.727874273878,6.111287725041643,Active,1.0
3198,54.84812328088728,98.10351336888876,11521.553303474073,4.947428894402029,Highly Active,9.0
4369,50.092930052949384,97.20898095750384,21.497914064213465,3.5091680995849868,Sedentary,4.0
2634,69.18866099820603,99.64330064409197,4616.360225045923,7.079535527359775,Highly Active,2.0
1262,49.65589769492589,99.1307593739581,32242.785456144135,5.146944415247891,Highly Active,3.0
2787,50.91424232819074,95.44323868507536,16666.658575988284,6.91804755830681,Highly Active,7.0
3191,71.55301238920812,96.0016863849322,523.2366954262036,4.48297094741149,Sedentary,1.0
3393,79.70565869942118,97.9768994062728,1455.919819915595,6.847237560439174,Active,4.0
1623,61.33311715211434,100.0,2609.913794126635,8.565970111370751,Active,7.0
2016,80.41658037354648,97.7776385573521,12420.206680284044,5.607966854707904,Active,9.0
4643,76.66007414446139,96.29430788616963,12189.371715035824,5.575068389841927,Sedentary,4.0
1880,83.10228108526464,96.91504308754764,1432.0088349423636,7.1487492069049505,Sedentary,7.0
3944,104.75930681422176,100.0,4877.203596040149,4.427398757185029,Highly Active,2.0
2327,57.90978038747263,97.03664130495255,3744.399860400355,8.161440688256556,Highly Active,2.0
3301,65.61885847901027,98.71138453720532,5373.895171419519,7.713423426643104,Sedentary,7.0
4723,82.7246173834564,97.2392164680478,2424.9821484897084,8.423136080647023,Sedentary,4.0
1452,76.76712101081861,99.58487072575598,5308.268983226995,7.318852228059259,Active,6.0
2183,70.3512897712962,99.86570335802412,451.79411876884575,3.691085280143967,Highly Active,2.0
4062,56.59801521090476,93.03387042239628,23943.924491834987,8.785870623329153,Active,9.0
